Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
ASUS Proart H7600zm L2079w,Asus,Intel,Core i9,12900,5.0,32.0,DDR5,,1024,16.0,3840 x 2400,,NVIDIA,2.05,"4-cell, 90Wh",69900000,https://www.anphatpc.com.vn/laptop-asus-proart-h7600zm-l2079w.html,data/anphat/raw_htmls\asus_160.html,data/anphat/detail_htmls\asus_160_specs.html
ASUS Rog Strix Scar 15 G533zs Ln036w,Asus,Intel,Core i9,12900,5.0,32.0,DDR5,4800,2048,15.6,2560 x 1440,240,NVIDIA,2.3,4 Cell 90WHrs,89990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-15-g533zs-ln036w.html,data/anphat/raw_htmls\asus_161.html,data/anphat/detail_htmls\asus_161_specs.html
ASUS Zenbook Pro 14 Duo Oled Ux8402vu P1028w,Asus,Intel,Core i9,13900,5.4,32.0,LPDDR5,,1024,14.5,2880 x 1800,120,NVIDIA,1.75,4 cell 76WHrs,69990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-pro-14-duo-oled-ux8402vu-p1028w.html,data/anphat/raw_htmls\asus_162.html,data/anphat/detail_htmls\asus_162_specs.html
ASUS Zenbook Ux333fa A4016t_id28175,asus,Intel,Core i5,8265,3.9,8.0,LPDDR3,2133,256,13.3,1920 x 1080,,Intel,1.19,3 cell /50Wh,22490000,https://www.anphatpc.com.vn/laptop-asus-zenbook-ux333fa-a4016t_id28175.html,data/anphat/raw_htmls\asus_164.html,data/anphat/detail_htmls\asus_164_specs.html
ASUS Zenbook S 13 Oled Ux5304va Nq125w,Asus,Intel,Core i7,1355,5.0,16.0,LPDDR5,,512,13.3,2880 x 1800,60,Intel,1.0,4Cell 63WHrs,39590000,https://www.anphatpc.com.vn/laptop-asus-zenbook-s-13-oled-ux5304va-nq125w.html,data/anphat/raw_htmls\asus_163.html,data/anphat/detail_htmls\asus_163_specs.html
ASUS Zenbook Ux333fa A4011t_id28176,asus,Intel,Core i5,8265,3.9,8.0,LPDDR3,2133,256,13.3,1920 x 1080,,Intel,1.19,3 cell /50Wh,22990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-ux333fa-a4011t_id28176.html,data/anphat/raw_htmls\asus_165.html,data/anphat/detail_htmls\asus_165_specs.html
ACER Aspire A515 58p 9841 Nx.kvgsv.003,Acer,Intel,Core i9,13900,5.4,16.0,DDR5,5200,512,15.6,1920 x 1080,60,,1.7,50Wh,22990000,https://www.anphatpc.com.vn/laptop-acer-aspire-a515-58p-9841-nx.kvgsv.003.html,data/anphat/raw_htmls\acer_3.html,data/anphat/detail_htmls\acer_3_specs.html
ACER Gaming Nitro 16 Ai Propanel An16s 61 R5f4 Nh.qxfsv.001,Acer,AMD,Ryzen AI 7,350,4.8,16.0,DDR5,5600,512,16.0,1920 x 1200,180,NVIDIA,2.18,76Wh 4-cell Li-ion battery 230W AC Adapter,44990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-16-ai-propanel-an16s-61-r5f4-nh.qxfsv.001.html,data/anphat/raw_htmls\acer_7.html,data/anphat/detail_htmls\acer_7_specs.html
ACER Gaming Nitro V 16 Ai Propanel Anv16s 61 R9zv,Acer,AMD,Ryzen AI 7,350,4.8,32.0,DDR5,5600,1024,16.0,2560 x 1600,180,NVIDIA,2.18,76Wh 4-cell Li-ion battery 135W AC adapter,46990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-ai-propanel-anv16s-61-r9zv.html,data/anphat/raw_htmls\acer_8.html,data/anphat/detail_htmls\acer_8_specs.html
ACER Aspire Lite 15 Al15 71p 517d Nx.j7ksv.001,Acer,Intel,Core i5,12450,4.4,16.0,DDR5,4800,512,15.6,1920 x 1080,60,Intel,1.79,58Wh 3-cell Li-ion battery Adapter 90W_5.5PHY,15490000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-15-al15-71p-517d-nx.j7ksv.001.html,data/anphat/raw_htmls\acer_5.html,data/anphat/detail_htmls\acer_5_specs.html
ACER Gaming Nitro V 15 Propanel Anv15 41 R0y4 Nh.qpesv.004,Acer,AMD,Ryzen 7,7735,4.75,16.0,DDR5,4800,512,15.6,1920 x 1080,180,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,28990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r0y4-nh.qpesv.004.html,data/anphat/raw_htmls\acer_11.html,data/anphat/detail_htmls\acer_11_specs.html
ACER Gaming Nitro V 15 Propanel Anv15 41 R0fe Nh.qpfsv.005,Acer,AMD,Ryzen 7,7735,4.75,16.0,DDR5,4800,512,15.6,1920 x 1080,180,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,25990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r0fe-nh.qpfsv.005.html,data/anphat/raw_htmls\acer_13.html,data/anphat/detail_htmls\acer_13_specs.html
ACER Aspire 7 A715 59g 73lb Nh.qx6sv.002,Acer,Intel,Core i7,12650,4.7,16.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.99,54.8Wh 3-cell,23999000,https://www.anphatpc.com.vn/laptop-acer-aspire-7-a715-59g-73lb-nh.qx6sv.002.html,data/anphat/raw_htmls\acer_14.html,data/anphat/detail_htmls\acer_14_specs.html
ACER Gaming Nitro V 15 Propanel Anv15 41 R9m1 Nh.qpfsv.004,Acer,AMD,Ryzen 5,7535,4.55,16.0,DDR5,4800,512,15.6,1920 x 1080,180,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,23990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r9m1-nh.qpfsv.004.html,data/anphat/raw_htmls\acer_16.html,data/anphat/detail_htmls\acer_16_specs.html
ACER Gaming Nitro V 15 Propanel Anv15 52 59aa Nh.qz9sv.002,Acer,Intel,Core i5,13420,4.6,16.0,DDR4,3200,512,15.6,1920 x 1080,180,NVIDIA,2.1,76Wh 4-cell Li-ion battery 135W 5.5PHY Adapter,30990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-59aa-nh.qz9sv.002.html,data/anphat/raw_htmls\acer_18.html,data/anphat/detail_htmls\acer_18_specs.html
ACER Gaming Nitro V Anv15 51 500a Nh.qnasv.008,Acer,Intel,Core i5,13420,4.6,16.0,DDR5,5200,512,15.6,1920 x 1080,180,NVIDIA,2.1,57Whr 4-cell,23990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-anv15-51-500a-nh.qnasv.008.html,data/anphat/raw_htmls\acer_19.html,data/anphat/detail_htmls\acer_19_specs.html
ACER Gaming Nitro V 15 Propanel Anv15 52 72bm,Acer,Intel,Core i7,13620,4.9,16.0,DDR4,3200,512,15.6,1920 x 1080,180,NVIDIA,2.1,76Wh 4-cell Li-ion battery 135W 5.5PHY Adapter,32990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-72bm.html,data/anphat/raw_htmls\acer_17.html,data/anphat/detail_htmls\acer_17_specs.html
ACER Swift Go 14 Sfg14 41 R251_nx.kg3sv.005,Acer,AMD,Ryzen 5,7430,4.3,16.0,LPDDR4X,4800,1024,14.0,1920 x 1080,60,AMD,1.25,4 cell,18990000,https://www.anphatpc.com.vn/laptop-acer-swift-go-14-sfg14-41-r251_nx.kg3sv.005.html,data/anphat/raw_htmls\acer_20.html,data/anphat/detail_htmls\acer_20_specs.html
ACER Gaming Nitro V 15 Propanel Anv15 41 R7cr Nh.qpesv.003,Acer,AMD,Ryzen 5,7535,4.55,16.0,DDR5,4800,512,15.6,1920 x 1080,180,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,26990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r7cr-nh.qpesv.003.html,data/anphat/raw_htmls\acer_21.html,data/anphat/detail_htmls\acer_21_specs.html
ACER Nitro Lite 16 Nl16 71g 56wq_nh.d59sv.001,Acer,Intel,Core i5,13420,4.6,8.0,DDR5,4800,512,16.0,1920 x 1200,165,NVIDIA,1.95,53 Wh 3-cell,22990000,https://www.anphatpc.com.vn/laptop-acer-nitro-lite-16-nl16-71g-56wq_nh.d59sv.001.html,data/anphat/raw_htmls\acer_22.html,data/anphat/detail_htmls\acer_22_specs.html
ACER Aspire 5 A514 56p 55k5 Nx.khrsv.003,Acer,Intel,Core i5,1335,4.6,16.0,LPDDR5,6400,1024,14.0,1920 x 1200,60,Intel,1.5,3 Cell 50 Wh,16990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a514-56p-55k5-nx.khrsv.003.html,data/anphat/raw_htmls\acer_15.html,data/anphat/detail_htmls\acer_15_specs.html
ACER Aspire 7 A715 59g 57tu Nh.qx6sv.001,Acer,Intel,Core i5,12450,4.4,16.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.99,54.8Wh 3-cell,22490000,https://www.anphatpc.com.vn/laptop-acer-aspire-7-a715-59g-57tu-nh.qx6sv.001.html,data/anphat/raw_htmls\acer_23.html,data/anphat/detail_htmls\acer_23_specs.html
ACER Gaming Nitro Lite 16 Nl16 71g 71uj,Acer,Intel,Core i7,13620,4.9,8.0,DDR5,4800,512,16.0,1920 x 1200,165,NVIDIA,1.95,53Wh 3-cell Li-ion battery 100W TypeC adapter,23999000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-lite-16-nl16-71g-71uj.html,data/anphat/raw_htmls\acer_24.html,data/anphat/detail_htmls\acer_24_specs.html
ACER Predator Helios Neo 16s Ai Phn16s 71 95ms,Acer,Intel,Core Ultra 9,275,5.4,64.0,DDR5,,2048,16.0,2560 x 1600,240,NVIDIA,2.3,76Wh 4-cell Li-ion battery,69990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-16s-ai-phn16s-71-95ms.html,data/anphat/raw_htmls\acer_25.html,data/anphat/detail_htmls\acer_25_specs.html
ACER Gaming Nitro V 16 Ai Propanel Anv16s 61 R0b8,Acer,AMD,Ryzen AI 5,340,4.8,16.0,DDR5,5600,512,16.0,1920 x 1080,180,NVIDIA,2.1,76Wh 4-cell Li-ion battery 135W AC adapter,36990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-ai-propanel-anv16s-61-r0b8.html,data/anphat/raw_htmls\acer_27.html,data/anphat/detail_htmls\acer_27_specs.html
ACER Gaming Nitro V Anv15 51 73bt Nh.qnasv.009,Acer,Intel,Core i7,13620,4.9,16.0,DDR5,5200,512,15.6,1920 x 1080,180,NVIDIA,2.1,57Whr 4-cell,25990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-anv15-51-73bt-nh.qnasv.009.html,data/anphat/raw_htmls\acer_29.html,data/anphat/detail_htmls\acer_29_specs.html
ACER Gaming Aspire 5 A515 58gm 53cm Nx.kw1sv.003,Acer,Intel,Core i5,13420,4.6,32.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.78,50 Wh,22990000,https://www.anphatpc.com.vn/laptop-acer-gaming-aspire-5-a515-58gm-53cm-nx.kw1sv.003.html,data/anphat/raw_htmls\acer_30.html,data/anphat/detail_htmls\acer_30_specs.html
ACER Aspire Lite 14 Al14 71m 52gq Nx.j4asv.001,Acer,Intel,Core i5,12500,4.5,16.0,DDR5,4800,512,14.0,1920 x 1200,60,Intel,1.55,58Wh 3-cell Li-ion battery,14990000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-14-al14-71m-52gq-nx.j4asv.001.html,data/anphat/raw_htmls\acer_31.html,data/anphat/detail_htmls\acer_31_specs.html
ACER Aspire Lite 15al15 72p 581v Nx.d4csv.001,Acer,Intel,Core i5,13500,4.7,16.0,DDR5,4800,512,15.6,1920 x 1080,60,Intel,1.79,58Wh 3-cell Li-ion battery 90W AC adapter,15690000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-15al15-72p-581v-nx.d4csv.001.html,data/anphat/raw_htmls\acer_32.html,data/anphat/detail_htmls\acer_32_specs.html
ACER Gaming Nitro V 16 Propanel Anv16 41 R36y Nh.qp1sv.004,Acer,AMD,Ryzen 7,8845,5.1,16.0,DDR5,5600,512,16.0,1920 x 1200,165,NVIDIA,2.5,4 cell - 57 Wh,31990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r36y-nh.qp1sv.004.html,data/anphat/raw_htmls\acer_33.html,data/anphat/detail_htmls\acer_33_specs.html
Gaming ACER Aspire 7 A715 76g 5806 Nh.qmfsv.002,Acer,Intel,Core i5,12450,4.4,16.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,2.1,"3-cell, 50Wh",22990000,https://www.anphatpc.com.vn/laptop-gaming-acer-aspire-7-a715-76g-5806-nh.qmfsv.002.html,data/anphat/raw_htmls\acer_35.html,data/anphat/detail_htmls\acer_35_specs.html
ACER Aspire Lite 16 Gen 2 Al16 52p 572a Nx.j2ssv.004,Acer,Intel,Core i5,1334,4.6,16.0,DDR5,4800,2048,16.0,1920 x 1200,60,Intel,1.7,58Whr 3-cell 65W PD Type-C Adapter,16990000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-16-gen-2-al16-52p-572a-nx.j2ssv.004.html,data/anphat/raw_htmls\acer_37.html,data/anphat/detail_htmls\acer_37_specs.html
ACER Nitro V 15 Propanel Anv15 51 73uu Nh.qn9sv.00c,Acer,Intel,Core i7,13620,4.9,16.0,DDR5,5200,512,15.6,1920 x 1080,180,NVIDIA,2.1,4 cell - 57 Wh,27990000,https://www.anphatpc.com.vn/laptop-acer-nitro-v-15-propanel-anv15-51-73uu-nh.qn9sv.00c.html,data/anphat/raw_htmls\acer_38.html,data/anphat/detail_htmls\acer_38_specs.html
ACER Aspire Go 14 Ai Ag14 71m 57wr Nx.jfwsv.001,Acer,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,14.0,1920 x 1200,60,Intel,1.5,55 Wh 3-cell Li-ion battery USB Type-C 65 W PD AC adapter,18790000,https://www.anphatpc.com.vn/laptop-acer-aspire-go-14-ai-ag14-71m-57wr-nx.jfwsv.001.html,data/anphat/raw_htmls\acer_39.html,data/anphat/detail_htmls\acer_39_specs.html
ACER Aspire Lite 16 Ai Al16 71p 71wu Nx.d4xsv.002,Acer,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,16.0,1920 x 1200,60,Intel,1.6,58Wh 3-cell Li-ion battery 90W AC adapter,20999000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-16-ai-al16-71p-71wu-nx.d4xsv.002.html,data/anphat/raw_htmls\acer_40.html,data/anphat/detail_htmls\acer_40_specs.html
ACER Aspire Go 15 Ag15 71p 58x1 Nx.j4gsv.001,Acer,Intel,Core i5,13420,4.6,16.0,DDR5,5200,512,15.6,1920 x 1080,60,Intel,1.8,58Wh 3-cell Li-ion battery,16990000,https://www.anphatpc.com.vn/laptop-acer-aspire-go-15-ag15-71p-58x1-nx.j4gsv.001.html,data/anphat/raw_htmls\acer_41.html,data/anphat/detail_htmls\acer_41_specs.html
ACER Aspire Lite 16 Ai Al16 71p 5674 Nx.d4xsv.001,Acer,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,16.0,1920 x 1200,60,Intel,1.6,58Wh 3-cell Li-ion battery 90W AC adapter,18990000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-16-ai-al16-71p-5674-nx.d4xsv.001.html,data/anphat/raw_htmls\acer_42.html,data/anphat/detail_htmls\acer_42_specs.html
ACER Aspire 5 A514 56p 35x7 Nx.khrsv.001,Acer,Intel,Core  i3,1315,4.5,8.0,DDR5,6400,512,14.0,1920 x 1200,60,Intel,1.5,3 cell 50 Wh,12990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a514-56p-35x7-nx.khrsv.001.html,data/anphat/raw_htmls\acer_43.html,data/anphat/detail_htmls\acer_43_specs.html
ACER Swift Ai Sf14 51 75vp Nx.j2ksv.001,Acer,Intel,Core Ultra 7,258,,32.0,LPDDR5X,8533,1024,14.0,2880 x 1800,90,Intel,1.26,65 Wh 3-cell Li-ion battery,39990000,https://www.anphatpc.com.vn/laptop-acer-swift-ai-sf14-51-75vp-nx.j2ksv.001.html,data/anphat/raw_htmls\acer_44.html,data/anphat/detail_htmls\acer_44_specs.html
Gaming ACER Nitro V Anv15 51 55ca Nh.qn8sv.004,Acer,Intel,Core i5,13420,4.6,16.0,DDR5,5200,512,15.6,1920 x 1080,144,NVIDIA,2.1,57 Wh 4-cel,27990000,https://www.anphatpc.com.vn/laptop-gaming-acer-nitro-v-anv15-51-55ca-nh.qn8sv.004.html,data/anphat/raw_htmls\acer_45.html,data/anphat/detail_htmls\acer_45_specs.html
ACER Gaming Predator Helios Neo 16 Ai Phn16 73 98s4,Acer,Intel,Core Ultra 9,275,5.4,32.0,DDR5,6400,1024,16.0,2560 x 1600,240,NVIDIA,2.7,90Wh 4-cell Li-ion battery 230W AC Adapter,61990000,https://www.anphatpc.com.vn/laptop-acer-gaming-predator-helios-neo-16-ai-phn16-73-98s4.html,data/anphat/raw_htmls\acer_48.html,data/anphat/detail_htmls\acer_48_specs.html
ACER Gaming Predator Helios Neo 16 Ai Phn16 73 757w,Acer,Intel,Core Ultra 7,255,5.2,32.0,DDR5,6400,1024,16.0,2560 x 1600,240,NVIDIA,2.7,90Wh 4-cell Li-ion battery 230W AC Adapter,56990000,https://www.anphatpc.com.vn/laptop-acer-gaming-predator-helios-neo-16-ai-phn16-73-757w.html,data/anphat/raw_htmls\acer_49.html,data/anphat/detail_htmls\acer_49_specs.html
ACER Swift Go 14 Sfg14 73 57fz_nx.ksgsv.001,Acer,Intel,Core Ultra 5,125,4.5,16.0,LPDDR5X,,512,14.0,2880 x 1800,90,Intel,1.32,65 Whr 4-cell Adapter: 100W Type-C adapter,24490000,https://www.anphatpc.com.vn/laptop-acer-swift-go-14-sfg14-73-57fz_nx.ksgsv.001.html,data/anphat/raw_htmls\acer_51.html,data/anphat/detail_htmls\acer_51_specs.html
ACER Swift X 14 Ai Sfx14 72g 708x,Acer,Intel,Core Ultra 7,155,4.8,32.0,LPDDR5,,1024,14.0,2880 x 1800,120,NVIDIA,1.5,76Wh Li-ion,47990000,https://www.anphatpc.com.vn/laptop-acer-swift-x-14-ai-sfx14-72g-708x.html,data/anphat/raw_htmls\acer_54.html,data/anphat/detail_htmls\acer_54_specs.html
ACER Predator Helios 18 Ai Ph18 73 98aq,Acer,Intel,Core Ultra 9,275,5.4,192.0,DDR5,192,6144,18.0,3840 x 2400,120,NVIDIA,3.5,99.98Wh 4-cell Li-ion battery,149990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-18-ai-ph18-73-98aq.html,data/anphat/raw_htmls\acer_53.html,data/anphat/detail_htmls\acer_53_specs.html
ACER Swift Go 14 Sfg14 41 R19z Nx.kg3sv.001,Acer,AMD,Ryzen 5,7530,4.5,16.0,LPDDR4X,,512,14.0,1920 x 1080,60,AMD,1.2,50 Wh 3-cell,18490000,https://www.anphatpc.com.vn/laptop-acer-swift-go-14-sfg14-41-r19z-nx.kg3sv.001.html,data/anphat/raw_htmls\acer_50.html,data/anphat/detail_htmls\acer_50_specs.html
ACER Swift X 14 Ai Sfx14 72g 77f9,Acer,Intel,Core Ultra 7,155,4.8,32.0,LPDDR5,,1024,14.0,2880 x 1800,120,NVIDIA,1.5,76Wh Li-ion,44990000,https://www.anphatpc.com.vn/laptop-acer-swift-x-14-ai-sfx14-72g-77f9.html,data/anphat/raw_htmls\acer_55.html,data/anphat/detail_htmls\acer_55_specs.html
ACER Swift Go Sfg14 71 513f Nx.kpzsv.003 Hang Gia Soc,Acer,Intel,Core i5,13500,4.7,16.0,LPDDR5,,512,14.0,2880 x 1800,90,Intel,1.2,65Wh Li-ion,24590000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-71-513f-nx.kpzsv.003-hang-gia-soc.html,data/anphat/raw_htmls\acer_59.html,data/anphat/detail_htmls\acer_59_specs.html
ACER Swift Lite 14 Ai Sfl14 51m 78xz Nx.j1hsv.001,Acer,Intel,Core Ultra 7,155,4.8,16.0,DDR5,4800,512,14.0,1920 x 1200,60,Intel,1.27,58Whr 3-cell,23990000,https://www.anphatpc.com.vn/laptop-acer-swift-lite-14-ai-sfl14-51m-78xz-nx.j1hsv.001.html,data/anphat/raw_htmls\acer_58.html,data/anphat/detail_htmls\acer_58_specs.html
ACER Swift X 14 Sfx14 71g 78sy Nx.kevsv.006,Acer,Intel,Core i7,13700,5.0,32.0,LPDDR5,4800,1024,14.5,2880 x 1800,120,NVIDIA,1.5,76 Wh,42990000,https://www.anphatpc.com.vn/laptop-acer-swift-x-14-sfx14-71g-78sy-nx.kevsv.006.html,data/anphat/raw_htmls\acer_57.html,data/anphat/detail_htmls\acer_57_specs.html
ACER Swift X 14 Ai Sfx14 72g 79uw,Acer,Intel,Core Ultra 7,155,4.8,32.0,LPDDR5,,1024,14.0,2880 x 1800,120,NVIDIA,1.5,76Wh Li-ion,53990000,https://www.anphatpc.com.vn/laptop-acer-swift-x-14-ai-sfx14-72g-79uw.html,data/anphat/raw_htmls\acer_56.html,data/anphat/detail_htmls\acer_56_specs.html
ACER Swift Go Sfg14 72 73yv Nx.krksv.005,Acer,Intel,Core Ultra 7,155,4.8,16.0,LPDDR5,,512,14.0,2240 x 1400,60,Intel,1.3,65Wh Li-ion,26990000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-72-73yv-nx.krksv.005.html,data/anphat/raw_htmls\acer_60.html,data/anphat/detail_htmls\acer_60_specs.html
ACER Swift Go Sfg14 72 55hz Nx.krksv.002,Acer,Intel,Core Ultra 5,125,4.5,16.0,LPDDR5,,512,14.0,2240 x 1400,60,Intel,1.3,65Wh Li-ion,23990000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-72-55hz-nx.krksv.002.html,data/anphat/raw_htmls\acer_61.html,data/anphat/detail_htmls\acer_61_specs.html
ACER Swift Go 14 Sfg14 41 R5jk Nx.kg3sv.002,Acer,AMD,Ryzen 5,7530,4.5,16.0,LPDDR4X,,1024,14.0,1920 x 1080,60,AMD,1.2,50 Wh 3-cell,19490000,https://www.anphatpc.com.vn/laptop-acer-swift-go-14-sfg14-41-r5jk-nx.kg3sv.002.html,data/anphat/raw_htmls\acer_62.html,data/anphat/detail_htmls\acer_62_specs.html
ACER Swift Go Sfg14 73 53x7 Nx.kslsv.001,Acer,Intel,Core Ultra 5,125,4.5,16.0,LPDDR5,,512,14.0,8K,120,Intel,1.32,65Wh Li-ion,23990000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-73-53x7-nx.kslsv.001.html,data/anphat/raw_htmls\acer_65.html,data/anphat/detail_htmls\acer_65_specs.html
ACER Swift Go Sfg14 71 74cp Nx.kpzsv.004 Hang Gia Soc,Acer,Intel,Core i7,13700,5.0,16.0,LPDDR5,,512,14.0,2880 x 1800,90,Intel,1.2,65Wh Li-ion,28690000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-71-74cp-nx.kpzsv.004-hang-gia-soc.html,data/anphat/raw_htmls\acer_64.html,data/anphat/detail_htmls\acer_64_specs.html
ACER Swift Go Sfg14 73 71zx Nx.kslsv.002,Acer,Intel,Core Ultra 7,155,4.8,16.0,LPDDR5,,512,14.0,8K,120,Intel,1.32,65Wh Li-ion,26990000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-73-71zx-nx.kslsv.002.html,data/anphat/raw_htmls\acer_66.html,data/anphat/detail_htmls\acer_66_specs.html
ACER Swift Go Sfg14 71 74cp Nx.kpzsv.004,Acer,Intel,Core i7,13700,5.0,16.0,LPDDR5,,512,14.0,2880 x 1800,90,Intel,1.2,65Wh Li-ion,28690000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-71-74cp-nx.kpzsv.004.html,data/anphat/raw_htmls\acer_63.html,data/anphat/detail_htmls\acer_63_specs.html
ACER Swift Go Ai Oled Sfg14 73 75ym Nx.ksgsv.002,Acer,Intel,Core Ultra 7,155,4.8,16.0,LPDDR5X,,512,14.0,2880 x 1800,90,Intel,1.32,65 Whr 4-cell Adapter: 100W Type-C adapter,27490000,https://www.anphatpc.com.vn/laptop-acer-swift-go-ai-oled-sfg14-73-75ym-nx.ksgsv.002.html,data/anphat/raw_htmls\acer_68.html,data/anphat/detail_htmls\acer_68_specs.html
ACER Swift 3 Sf314 512 56qn Nx.k0fsv.002,Acer,Intel,Core i5,1240,4.4,16.0,LPDDR4X,4267,512,14.0,2560 x 1440,60,Intel,1.2,56Wh Li-ion,23990000,https://www.anphatpc.com.vn/laptop-acer-swift-3-sf314-512-56qn-nx.k0fsv.002.html,data/anphat/raw_htmls\acer_69.html,data/anphat/detail_htmls\acer_69_specs.html
ACER Swift Go Sfg14 71 513f Nx.kpzsv.003,Acer,Intel,Core i5,13500,4.7,16.0,LPDDR5,,512,14.0,2880 x 1800,90,Intel,1.2,65Wh Li-ion,24590000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-71-513f-nx.kpzsv.003.html,data/anphat/raw_htmls\acer_67.html,data/anphat/detail_htmls\acer_67_specs.html
ACER Aspire 5 A515 58m 951t Nx.kq8sv.001,Acer,Intel,Core i9,13900,5.4,16.0,LPDDR5,4800,512,15.6,1920 x 1080,60,Intel,1.7,"3cell, 50Wh",23990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-58m-951t-nx.kq8sv.001.html,data/anphat/raw_htmls\acer_70.html,data/anphat/detail_htmls\acer_70_specs.html
ACER Gaming Aspire 5 A515 58gm 53pz Nx.kq4sv.008,Acer,Intel,Core i5,13420,4.6,8.0,DDR4,3200,512,15.6,1920 x 1080,60,NVIDIA,1.7,50 Wh,20490000,https://www.anphatpc.com.vn/laptop-acer-gaming-aspire-5-a515-58gm-53pz-nx.kq4sv.008.html,data/anphat/raw_htmls\acer_71.html,data/anphat/detail_htmls\acer_71_specs.html
ACER Aspire 7 A715 76 728x Nh.qgesv.008,Acer,Intel,Core i7,12650,4.7,16.0,DDR4,3200,512,15.6,1920 x 1080,60,Intel,2.1,"3-cell, 50Wh",19990000,https://www.anphatpc.com.vn/laptop-acer-aspire-7-a715-76-728x-nh.qgesv.008.html,data/anphat/raw_htmls\acer_72.html,data/anphat/detail_htmls\acer_72_specs.html
ACER Aspire 5 A514 55 5954 Nx.k5bsv.001,Acer,Intel,Core i5,1235,4.4,8.0,DDR4,2666,512,14.0,1920 x 1080,60,Intel,1.4,"3cell, 50Wh",18990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a514-55-5954-nx.k5bsv.001.html,data/anphat/raw_htmls\acer_74.html,data/anphat/detail_htmls\acer_74_specs.html
ACER Gaming Nitro V Anv15 51 53dm Nh.qn9sv.007,Acer,Intel,Core i5,13420,4.6,16.0,DDR5,5200,512,15.6,1920 x 1080,144,NVIDIA,2.1,4 cell - 57 Wh,23990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-anv15-51-53dm-nh.qn9sv.007.html,data/anphat/raw_htmls\acer_76.html,data/anphat/detail_htmls\acer_76_specs.html
